X0,X1,X2,X3,X4
0.22989579909664723,-0.3463490462896666,0.18693937699668964,-0.3204214596663705,0.03147444289315902
-1.2028405801585744,0.14240855260020877,-0.14705933498810125,0.2980938181142483,0.7504823209727538
-1.8793671292347094,-0.8481098204098179,-1.84252574383315,-1.1313933386946566,-0.9962701395800592
-0.12841852742561186,1.08611054150361,0.2018179726146954,-0.08853997483694832,-0.375164648900833
0.11474924131098137,0.10481771170948619,0.20105889498368068,-0.07242209694381983,0.6503561228651318
0.8708682547771909,-0.5487440038718553,1.7478994857433097,1.357631649894402,1.1415968738861941
-0.44898698935875275,0.22583802927133292,0.8245476798355399,-0.9816252002352828,-1.1964674797242882
0.40162599179828695,1.9030980207443986,0.2993912047879364,0.7513900097161819,1.4329208579295987
-1.2036119090598942,-2.0776319627424553,-1.5555466289368505,-0.8873042654896245,-0.8989326398341709
0.6732181323332035,0.11912522715466624,-0.5820420387024567,0.7386270648465533,0.12343461122275619
-1.0337495046407648,0.07022555415439222,-0.3536171895210397,0.5796498980058199,0.16050857717020003
0.26318527228470145,0.8432695285669294,0.1279179039016208,-0.3554740194312396,-0.6545450588555125
-0.7133442894607215,-1.2396829888465661,0.3598183319994747,-0.9021286206337006,-0.31855651886660163
1.422775738225852,1.808357978627559,2.706366204890714,1.7681745144584042,2.146376710056772
-0.2729154212271033,-0.1888920526200521,-0.5326778134065291,-0.9302111014242957,-0.3223591950103032
1.27793839299159,1.3704560921315898,0.25429894067298137,-0.887113559547273,-0.4292452681075161
0.6384347148027586,-0.8488479066616531,-0.05699062611972355,-0.2550828282942527,-0.001704984634225025
-0.7029096620779677,0.7027728062227291,-0.6578467001008269,-0.794656612674707,-0.4545488064580727
-0.020340535247346088,-0.22729442411922454,1.0923887412721718,0.34100011176095757,0.21825270827950846
0.4320347945889103,0.5869086580373284,0.7259607113028893,1.5378613416452278,0.04378616413936946
-0.06753286574014411,0.0349636826395216,-0.05232913886731209,0.9145748361880206,0.33441788017260876
-0.621850447334883,-1.6931884415459597,-1.351351537837963,-0.5278433286276727,0.05264356739894924
0.6443289276769275,0.045769328804696495,-0.20319242134296095,-0.9691158443914166,0.8250475389388264
-0.4490156098196246,-0.7189327115841604,-1.3180213545136994,0.016802250928676488,-0.4524457178852598
-0.06220279406182258,-0.7240695593164046,-0.7055475631204188,0.14269590797351303,1.545700177889199
0.8508571257878202,2.119885991333644,0.4644068535283423,1.0712821280702378,1.4213016320030263
0.19588622335184633,0.8002388222893663,-0.2612396472807662,0.7173291361392228,0.012273095924692275
-1.1178301619728084,-0.3266223751558279,-0.40720238186468644,-1.3245499692227531,-1.6027849206739677
-2.234579475804447,-1.7758055581368475,-1.4137027309670518,-1.1919519994812504,-2.3284344637148866
-0.19148556277162412,-1.3065231205717804,-1.012812488335856,-1.5083145882336335,-0.18611738691979876
-0.4162505587030434,1.306098435641589,0.6959895726502464,0.5431941636483623,1.4576579108821008
-2.2302884957510902,-0.7663938564590761,-0.8700329047543537,-0.5525886440385219,-0.6553376990732397
-0.8291368785499106,0.24396211728902828,-0.15810331770088454,0.7220870456228314,0.06568990238849677
-0.3888782689884006,-0.5476439156583836,-0.8875915143224928,-0.8130839315484832,-0.6544237752489257
-0.025708338466415258,0.5102342636979789,0.24278404777095977,-0.6204675189206103,-0.5271002193948098
0.322903604292374,0.3122654540575193,0.17545607498354157,-0.06060065843074088,-0.025515786058170526
-2.406703755811085,-1.1549729484860465,-1.4368367305417173,-1.9643880153291435,-3.237582732152785
1.202048022639824,0.8801378506459199,0.6190897372302444,1.2418566099927715,1.117132613617658
0.20820329826779974,-0.03407525876718912,0.3859504124503118,-0.2452110433387661,0.41813742240603813
-0.20818333270984937,-1.384751438304849,-1.0916985070445393,-0.7658395851751378,-1.266819391125666
-0.16918412657434234,0.2960573587287861,-0.6485945555628628,-1.2670169154345468,-0.4602843199103929
0.8482798602770059,-0.5163644308382783,0.34514612149030127,-1.0236987772650943,-0.43581707698928407
-0.3233890377752766,-0.9073189612408888,0.041500741817987095,-0.9555516656876037,0.018336077908869063
-0.7401823620185599,-1.9268955977201676,-1.531536740262584,-1.065453863286638,-1.496110147224818
2.196400284202277,1.4666916880712182,2.671843466047144,2.162585412033517,1.5858544512823365
-0.21854496705396964,-1.339859375171179,-0.6760583292091553,0.27225776476196106,-0.7701605685194648
1.9521814948660006,1.5142879714093378,1.292459065227776,0.6366276709124932,0.3412613965169702
0.30276484525843067,0.32673599255962793,0.5082596109375409,-0.935725338845554,0.1486550411775507
-0.1232809139569232,-0.3842684691764987,-0.04438635464025337,-0.7720340364176066,-0.4251555131977459
-0.3954035105939226,0.021643433264604783,0.8431410859179874,0.9889135845947508,1.2289449314226284
-0.5366904568246128,0.6024638501804088,0.17956177225981765,1.420381657585194,0.8230447922793345
1.1254450427828033,1.1020664071475024,0.5495082271103551,0.36791454199128903,1.043723254169971
-0.269549373766667,-0.9379164517097621,0.1407128657029461,0.06040670899717552,-0.057324306949152984
0.7404428887010415,-0.3439650138651402,0.3270925114993068,0.0596402432537447,0.7541683599715104
-0.28379308404353293,0.5343724988458153,-0.00686806625045986,-0.31796800802450625,1.4218376406814774
1.313643203866185,1.8514906735380448,2.1446320771129233,1.3461676511971439,1.6866219286835447
-0.8410115731568112,-0.31528119805184585,-0.6431925174586799,0.2734737756559116,-0.36757562338676514
0.26506750554675873,0.3090701149945168,0.3164273017159743,0.1933309186628952,0.25510824676291805
-0.3802144995937119,-0.9801777694035259,-1.7972618056324265,0.05350062286002228,-1.1648146994873136
0.7145173273540956,-0.30191264564989645,-0.5427225899536685,0.5633115136448276,0.35006065876540243
0.78146917783943,2.3654678409035976,0.9582452258332211,0.7722386941468818,1.471184193666065
0.3203332193623929,1.0984250437477996,0.9870331557259806,0.4468009009819819,0.6534684240933382
0.02985512271100076,-0.3807320600900016,-0.07990221252573582,0.7818372516410403,0.12960018984035318
1.1595338211705766,0.6971688999824609,0.8354049980248133,-0.01705253831838748,2.4692316205205445
1.6319874189725294,0.5796255543495087,1.4346234910776896,1.5404979958029617,0.040987823637426556
0.630385811914445,0.9430161612829865,1.5648505366790486,1.0466854039823534,1.9215038118967156
-0.73484429598682,0.004955571487577915,-0.34486295936807654,0.056753069844515586,0.7514352627364219
0.30680062440785855,-0.1662128477334111,-0.6698399576834164,0.08150753303741433,0.4265342661774379
0.05227452240078697,1.1863275251864078,-0.04500148872302935,0.5051542733626001,-0.4637846360593092
-0.5123801819075016,-0.1596157922827922,-0.8380061801053426,0.037702720628533325,-1.3072732369258684
-1.8270102065227682,-1.7894840752389585,-0.6138009450615314,-1.3102370941139372,-1.198348936909852
-1.2473230592132554,-1.8441606182889574,0.04429837441972132,-1.4534893022864015,-1.339934486347584
-0.6806110141662158,-1.9531482450744184,-1.2729900397612741,-1.5330333015894957,-1.1362442926859075
-1.3318967785572247,-0.9587645717138014,-1.257123318151356,-2.168936074865459,-1.2519365918403238
-1.6956904273980116,-1.5042583318932732,-1.8752690328152644,-0.5100538377827873,-1.7595702123081842
0.6097443493907703,0.9005256557061366,1.0829680885510455,1.4499026647895834,0.981032919420216
-0.32672027792151287,-1.0717624605656324,0.7524292051163299,-0.34913380367045604,-0.20201042279471187
-0.6176751952616011,0.11675405374008431,-0.8077633752306977,-0.6375817632063915,-0.5513179696794203
0.21030599236315095,0.7501616312404471,-0.42620562878847545,-0.707862911445203,0.11518926934826983
0.9664394078918541,1.4289120909388289,1.8184048238251125,1.5666976350927846,2.640467415598646
0.6759080908252333,-0.11836021994704085,0.029778432596412555,-0.4699422009964437,-0.10985492198824412
0.84446100559195,0.06150649410794734,0.6327200569817589,1.0203967663352127,0.8627892760554831
0.3839559105887262,0.4140375410930736,-0.3692096377060105,-0.004489604455914291,0.6049462810552885
-0.6594830114978542,-0.4717770272647131,-0.9507635541515422,-0.297408794197802,-1.6681219302494075
0.25277202778335545,0.2795819437385563,0.4039485686643264,1.135372509816301,-0.20198816911486248
-1.2357885029511613,-0.37137169240348356,0.09929646015515563,-0.3301234653057332,-1.116816392987968
-0.5772548548513762,-0.28773469957663894,0.17408114476987627,-0.6866586548263814,0.3040746926465703
1.650693150332699,2.4190598806056736,1.4230722611880229,1.540145963922582,1.5866129040423034
-0.430719174845874,0.749216757185963,-0.06166000675352631,0.7364278199422165,0.17517790102960923
1.780416595859808,1.6690320406181127,0.6668954193483084,0.30912228256718843,1.3487021407159507
-1.9986151307469164,-0.9956550980597368,-1.1047910313493698,-1.6038169007957315,-1.6613194578488923
-1.1068556258995599,-0.5703925126594211,-1.2044642638599181,-0.7178194097640301,-1.2441383000075061
-1.842636568926058,-1.4105880521111704,-0.9151604767019649,-1.6968403285998197,-1.6069352666810603
-0.5742143678048065,-0.2595391141739324,-0.4058851298059121,-0.8103818483313527,0.4535384847396254
0.7074563316009198,0.649784654700585,0.518109594857089,0.6623084931207333,1.1882107591134685
-0.1383477625415734,-0.27081652433615283,-0.24115904388688308,0.8758976973898768,-0.5559997107215615
3.3886258928429878,3.5790153745839333,4.125368091592436,3.311210219528924,3.8919642578532754
-0.7601897858183432,-0.843919122989766,-1.250660296606275,-0.880729889320024,-0.8514792908584253
-0.4607858525525562,-0.50875067228562,-1.2957718263363085,-0.2716369430527303,-0.12719495424707705
-0.10156661094529082,0.09752557729005311,-0.023249601133421532,-1.021620697744228,-1.0647990465776138
-1.3826482632161683,-0.1843831164206636,-0.5156845614551537,-0.2952650959041186,-0.09010495458851754
0.14730558575799294,-0.32577076531784727,0.07924799982338027,-1.0718697484060014,0.0993385835248694
1.6029607297260058,1.08998425897377,1.803761762301608,0.8164259954597292,2.16183018992562
0.4400692483994063,-0.2292588333165674,-0.7109630990738912,-0.8521229055815747,-0.02155286084442138
-2.0134463912237104,-1.623694426185203,-0.0014016508347461515,-1.348651087245991,-1.7072315549583468
0.6784812577884168,-0.20525520246738876,0.0790449021314769,0.26644685870788887,0.4601040567298173
